Registrar,Enrolment Agency,State,District,Sub District,Pin Code,Gender,Age,Aadhaar generated,Enrolment Rejected,Residents providing email,Residents providing mobile number
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Ganjam,Tarasingi,761119,F,4,0,1,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Ganjam,Tarasingi,761131,F,1,1,0,0,0
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Ganjam,Tarasingi,761131,F,27,0,1,0,0
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Ganjam,Tarasingi,761131,F,58,0,1,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Ganjam,Tarasingi,761131,M,2,1,0,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Ganjam,Tarasingi,761131,M,4,0,1,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Kandhamal,Gochhapada,762002,F,7,0,1,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Khorda,Banapur,752031,F,5,1,0,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Khorda,Jatani,752050,F,21,0,1,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Khorda,Jatani,752050,F,65,0,1,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Koraput,Dasamantapur,764028,F,4,1,0,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Nabarangapur,Nabarangapur P.S,764059,F,13,1,0,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Nabarangapur,Paparahandi,764071,F,1,1,0,0,0
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Nabarangapur,Paparahandi,764071,F,3,3,0,0,1
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Nabarangapur,Paparahandi,764071,F,4,1,0,0,0
Odisha Computer Application Center ,Bloom Solutions Pvt Ltd,Odisha,Nabarangapur,Paparahandi,764071,F,5,2,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Balangir,Belpara,767039,F,9,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Balangir,Turekela,767038,M,1,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Balangir,Turekela,767038,M,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Baleswar,Khaira,756047,M,11,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Bhadrak,Bhadrak Rural,756100,F,66,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Athagad,754295,F,8,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Banki,754008,M,0,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Banki,754008,M,1,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Choudwar,754028,F,7,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Choudwar,754028,F,8,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Choudwar,754028,F,10,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Cuttack Sadar,753001,F,13,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Cuttack Sadar,753001,F,31,1,0,1,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Cuttack Sadar,753004,F,27,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Niali,754004,F,1,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Niali,754004,M,1,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Niali,754105,M,2,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Niali,754105,M,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Cuttack,Tangi,754201,M,8,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Bhuban,759017,F,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Bhuban,759017,F,8,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Bhuban,759017,M,8,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Dhenkanal Sadar,759001,F,7,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Dhenkanal Sadar,759015,M,1,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Kamakshyanagar,759018,F,23,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Parajang,759120,F,0,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Parajang,759120,M,0,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Parajang,759120,M,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Rasol,759021,M,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Dhenkanal,Tumusingha,759026,F,9,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Jagatsinghapur,Kujang,754141,F,11,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Kandhamal,Tumudibandha,762109,F,8,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Mahakalapada,754212,M,2,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Mahakalapada,754212,M,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Mahakalapada,754214,M,7,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Mahakalapada,754224,M,58,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Patkura,754134,F,7,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Patkura,754134,F,8,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Patkura,754134,F,9,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Kendrapara,Rajnagar,754246,F,22,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Khorda,Bhubaneswar,751006,F,12,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Khorda,Bhubaneswar,751016,F,5,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Khorda,Lingaraj,751002,F,72,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Khorda,Tangi,752027,F,4,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Koraput,Sunabeda,763003,M,41,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Chitrakonda,764052,F,21,0,2,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Chitrakonda,764052,F,22,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Chitrakonda,764052,F,47,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764047,F,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764047,F,24,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764052,F,18,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764052,F,22,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764052,F,30,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764052,F,35,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Kalimela,764052,F,37,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,M.V. 79,764047,F,11,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,M.V. 79,764087,F,0,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,4,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,5,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,6,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,7,2,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,8,2,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,9,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,10,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,11,1,0,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,20,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Malkangiri,764045,F,51,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,14,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,19,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,20,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,27,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,38,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,39,2,0,0,2
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,55,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Motu,764087,F,75,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Orkel,764051,F,0,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Orkel,764051,F,7,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Paparmetla,764052,F,18,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Paparmetla,764052,F,20,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Paparmetla,764052,F,22,0,3,0,3
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Paparmetla,764052,F,35,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Malkangiri,Paparmetla,764052,F,57,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Nayagarh,Odagaon,752070,M,62,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Nayagarh,Ranapur,752070,M,28,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Puri,Gadishagoda,752017,F,75,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Puri,Nimapada,752106,M,19,0,1,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Puri,Nimapada,752110,F,7,0,1,0,0
Odisha Computer Application Center ,Computer LAB,Odisha,Puri,Puri,752001,F,7,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Puri,Puri,752001,M,5,1,0,0,1
Odisha Computer Application Center ,Computer LAB,Odisha,Puri,Sadar,752002,F,35,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Baleswar,Baleshwar Sadar,756001,F,9,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Baleswar,Baleshwar Sadar,756002,F,13,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Jajapur,Dharmasala,755007,F,32,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Jajapur,Jajapur Road,755019,F,7,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Kandhamal,G.udayagiri,762028,F,7,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Kandhamal,Gochhapada,762002,F,5,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Kandhamal,Khajuripada,762012,F,3,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Kandhamal,Khajuripada,762012,F,28,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Kandhamal,Raikia,762101,M,5,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Kendujhar,Anandapur,758021,F,0,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Mayurbhanj,Bangiriposi,757032,F,20,0,1,0,0
Odisha Computer Application Center ,INDIA,Odisha,Mayurbhanj,Baripada Town,757001,M,5,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Mayurbhanj,Betanati,757025,F,6,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Mayurbhanj,Suliapada,757022,M,6,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Puri,Pipili,752105,F,5,1,0,0,0
Odisha Computer Application Center ,INDIA,Odisha,Rayagada,Kalyanasingpur,765016,M,11,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Banei,770051,F,4,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Koida,770048,F,4,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Koida,770048,F,5,1,0,0,0
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Koida,770048,F,6,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Koida,770048,F,21,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Koida,770048,M,5,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Lahunipara,770040,F,7,1,0,0,0
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Lahunipara,770040,M,7,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Lahunipara,770040,M,8,1,0,0,0
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Lahunipara,770041,F,0,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Raghunathapali,769012,M,6,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Rajagangapur,770070,F,5,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Rajagangapur,770070,F,72,0,1,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Raurkela (m),769001,F,6,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Raurkela (m),769002,M,34,1,0,0,1
Odisha Computer Application Center ,INDIA,Odisha,Sundergarh,Raurkela (m),769009,F,7,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Bhadrak,Chandabali,756132,M,25,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Gajapati,Kashinagar,761206,F,0,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Gajapati,Mohana,761017,M,9,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Asika,761111,F,28,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Asika,761115,M,46,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Digapahandi,761042,F,3,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Digapahandi,761055,F,2,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Digapahandi,761055,M,0,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Golanthara,761009,M,38,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Nuagaon,761010,M,1,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Nuagaon,761010,M,3,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Nuagaon,761010,M,40,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Nuagaon,761011,M,9,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Ganjam,Ramagiri (p),761005,F,46,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Jharsuguda,Banaharapali,768211,F,3,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Jharsuguda,Brajarajnagar,768216,F,6,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Dharamgarh,766103,F,6,1,0,0,0
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Jayapatna,766018,F,7,2,0,0,2
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Jayapatna,766018,M,5,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Jayapatna,766018,M,7,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Junagarh,766002,F,6,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Kegaon,766036,F,7,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Kegaon,766036,F,9,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Kegaon,766036,F,10,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Kegaon,766036,M,8,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Narala,766100,F,8,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766001,F,8,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,F,7,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,F,8,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,F,9,2,0,0,2
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,6,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,7,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,8,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,9,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,10,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,11,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Sadar,766011,M,13,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kalahandi,Thuamul Rampur,766037,M,56,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kendujhar,Champua,758041,M,5,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kendujhar,Champua,758041,M,6,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kendujhar,Champua,758041,M,7,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kendujhar,Nandipada,758022,F,23,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Kendujhar,Soso,758023,M,6,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Mayurbhanj,Baisinga,757028,M,0,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Mayurbhanj,Baripada Town,757001,M,27,0,1,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Mayurbhanj,Betanati,757025,F,0,1,0,0,1
Odisha Computer Application Center ,SARADA SYSTEMS,Odisha,Sambalpur,Naktideul,768106,F,6,0,1,0,0
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Bargarh,Ambabhona,768040,F,6,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Bargarh,Ambabhona,768040,M,6,0,1,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Cuttack,Kishannagar,754131,M,6,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Kalahandi,Kesinga,766012,F,12,1,0,0,0
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Kendrapara,Mahakalapada,754213,M,25,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Kendrapara,Patkura,754213,M,8,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Kendrapara,Rajnagar,754225,M,12,1,0,0,0
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Kendujhar,Patana,758081,M,3,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Khorda,Balugaon,752034,M,6,0,1,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Khorda,Khurda,752057,F,4,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Khorda,Khurda,752057,F,5,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Khorda,Saheednagar,751024,M,6,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Koraput,Bhairabsingipur,764021,F,7,1,0,0,0
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Koraput,Boipariguda,764003,F,68,0,1,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Koraput,Dasamantapur,764028,F,6,1,0,0,0
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Koraput,Dasamantapur,764028,M,6,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Koraput,Koraput Town,764020,M,6,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Sambalpur,Ainthapali,768006,F,10,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Sambalpur,Jujomura,768105,F,11,0,1,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Sambalpur,Jujomura,768105,M,6,0,1,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Sundergarh,Banei,770038,F,5,1,0,0,1
Odisha Computer Application Center ,SREI INFRASTRUCTURE FINANCES L,Odisha,Sundergarh,Raurkela (m),769010,M,9,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Agra,Bah,283114,M,17,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Amethi,Gauriganj,227809,M,24,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Azamgarh,Burhanpur,276406,M,19,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Azamgarh,Sagri,276001,F,4,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Azamgarh,Sagri,276001,M,58,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Azamgarh,Sagri,276131,F,7,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,0,2,0,0,2
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,1,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,4,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,7,2,0,0,0
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,8,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,10,5,0,0,5
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,12,4,0,0,3
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,14,1,0,0,0
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,16,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,17,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bahraich,Nanpara,271855,F,30,1,0,0,0
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,2,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,3,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,8,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,9,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,10,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,F,29,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271201,M,44,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Balrampur,271207,M,15,0,1,0,0
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Tulsipur,271205,M,22,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Balrampur,Tulsipur,271205,M,25,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bara Banki,Nawabganj,225001,F,15,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bara Banki,Nawabganj,225001,F,25,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bara Banki,Nawabganj,225001,F,75,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bara Banki,Nawabganj,225001,M,21,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bara Banki,Ramsanehighat,225404,M,21,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Bara Banki,Sirauli Gauspur,225405,F,11,1,0,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Basti,Harraiya,271305,M,27,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Basti,Harraiya,272155,M,18,0,1,0,1
Punjab National Bank,Eagle Software India Pvt. Ltd,Uttar Pradesh,Basti,Harraiya,272155,M,45,0,1,0,1
